9.491232214439627723e-01,1.090976955427061222e-05,1.802334905627915249e-02,1.310401896129103315e-02,1.543057613280710688e-04,2.264782446771042637e-02,4.344612026025428965e-04,5.778325797048561600e-05,7.625751634654862054e-02,9.469216708534346448e-07
7.310127716270298746e-03,7.408263675811854179e-04,6.613283332362765964e-03,2.766474692788774802e-03,2.716705906417834701e-03,1.541103161091879521e-04,1.811225612725247958e-01,5.994618815977300518e-05,4.126062615246824106e-02,3.919286789700459771e-04
1.217706271698680738e-03,2.828939836522172658e-05,4.963635773851912984e-04,5.711042432313263688e-04,7.842763612041724064e-02,2.375364266186261435e-03,7.106763735690446596e-04,4.424848983189166168e-02,1.616657524751844918e-02,8.129120468084773954e-01
9.933504104976961235e-01,7.491890909235732613e-07,3.952389011320838960e-03,6.786624078304248284e-04,1.817925499734101668e-04,2.194381588349267678e-02,1.596157905974716538e-04,7.805432418116880480e-04,1.192609822771259348e-01,3.243863345461447251e-02
2.779518118043148472e-05,9.811726824518252066e-01,9.013805411145740451e-03,5.034559181375841685e-02,1.433791670034256392e-04,2.089966136185128238e-03,5.135878665572339401e-03,2.402379127613731707e-03,1.374182544305665131e-02,1.019152618083303541e-02
1.536863145269357078e-02,1.644589509878748718e-03,7.242639020587757562e-03,1.278751091159004705e-01,6.073167852401531279e-03,8.114423200138322079e-01,1.089955125076324605e-03,4.431616062530923349e-03,8.329622398991812227e-02,7.992116610753211686e-05
4.873427988931604629e-03,1.484604779068444811e-05,5.864105106753953432e-03,4.722475662634293423e-04,9.726088668196539166e-02,2.285238171746160950e-04,2.304661030197527587e-03,9.103196414576986140e-02,4.373146134524196621e-02,7.716159684239360939e-01
2.760980875385007915e-02,1.685122876166698694e-05,7.963324906562924480e-03,2.766474807045307682e-01,1.004338363385736505e-04,6.617200596325533172e-04,1.506596333541181565e-04,9.977765831499492144e-01,2.063611029987040112e-03,1.685207664095357679e-03
7.200657704973811326e-05,2.998972774889927537e-04,3.264312328170241966e-03,1.198708354623307798e-01,5.605582982649811360e-04,1.618826758876681926e-02,3.782283467626582768e-02,3.052891729432030362e-04,2.967576340557230834e-03,4.262611520574115741e-04
3.991401847503370758e-03,5.961620150968557474e-04,6.826538346927507606e-03,1.642616581880084262e-02,9.709499180802366736e-01,3.436252632796740064e-02,2.648915069290932664e-02,9.800721090169548996e-03,2.280753629677547203e-02,1.542263406821774152e-01
5.667317893733209459e-04,8.997901344356912061e-05,2.050764806425441718e-06,1.213309076030410702e-02,1.994629575955616727e-02,6.472352512777863366e-03,5.632976234028895765e-06,1.668211381748916922e-01,8.978705893113442596e-03,6.358693251299445404e-01
1.447112383996056054e-03,4.893882864302442123e-05,8.508773866056817264e-03,4.141137113853497406e-03,1.475041038175348498e-02,1.047221750487810771e-01,9.617045528313761249e-01,1.948235990205897513e-05,3.208846756478086343e-02,4.974271026875849364e-03
2.594603137332906887e-04,1.174915336249098691e-02,2.975892756374391018e-03,1.329810290390224137e-04,1.048863512475503856e-01,1.299613589010316981e-05,5.526929016000925454e-01,1.638232736469232009e-02,3.698132131924461614e-03,2.284811060966218926e-03
1.628246349802331405e-02,2.635850267252780690e-04,4.670685557231948025e-03,2.053503250839340544e-02,4.445810282208019493e-02,9.186321264877507220e-01,5.856780410602341336e-02,3.165542286197232827e-04,1.001483784910729563e-01,5.109131325241320250e-03
4.808642921984428165e-03,2.643896167704122471e-03,5.258547400111539261e-02,3.673289421670850041e-02,9.325974392092677423e-01,1.750558223011427356e-02,3.350288677712488089e-02,1.827727318068335938e-01,2.293957348466018134e-02,2.782659594634476208e-01
9.805846254384620320e-01,1.027630697036857183e-09,1.688484064347267556e-05,1.194087428572954011e-08,9.230425777846910527e-06,7.118694469096417373e-04,2.066588206315108072e-03,4.599648621475181305e-06,5.727968249773118694e-05,5.197057000197544416e-08
3.673913642270613261e-02,1.424319098973340653e-03,1.334433534482635207e-02,4.987716932133402781e-02,4.700418864411447413e-03,1.744997632468785545e-02,2.133296615920985892e-03,9.621003228158295784e-01,3.143198872719209225e-02,2.918868509632879249e-01
2.279563535239143013e-03,3.433152337983091652e-05,3.968689160271289366e-03,7.383643836020814489e-04,9.582877428978479051e-01,2.185053779652263231e-02,4.174494077763521264e-03,2.198408844919503939e-03,1.011783886682216492e-02,1.471187285501532327e-01
9.937746988617173205e-01,1.011168485940467674e-07,4.346535089827883308e-03,1.482288642491376603e-02,1.559593706091575168e-06,3.656040859706854475e-03,3.497470085378740726e-05,2.804898330529116235e-04,1.562513761087632597e-02,4.699918331058339466e-04
1.812945332402446060e-04,9.068704157630058660e-01,1.166313621583665167e-02,3.983691707182101388e-02,5.653554858738148170e-03,8.683909427171242201e-02,5.302421377491137872e-02,8.395944730973834216e-03,1.095864358621473078e-01,7.959213441395582983e-03
1.477107320601606262e-04,5.647807352756553266e-04,5.637612251485675670e-05,9.724540283468170454e-01,2.532400897397985742e-05,6.220382749803513023e-02,5.378075468374453978e-04,6.279281007121935432e-02,4.448444407447718976e-03,7.579415387484134993e-03
3.952672269886809797e-04,9.227896089857021700e-01,2.096083696554581696e-02,1.984266099484477130e-01,1.069686723796948319e-02,3.057105932718324343e-02,2.484553439191522842e-02,4.296903695614949503e-02,5.006199047183840928e-02,7.212140758849225342e-02
6.441844762057770792e-05,1.581501936944319352e-04,4.027110449374090326e-04,9.494633349754181273e-01,3.241968908951802300e-03,3.273216578725889336e-01,2.777643507649536010e-04,5.580690502014795559e-05,1.608894111653211279e-02,1.940403652465817969e-03
5.355683405140566622e-01,2.903118398521617192e-05,1.420620344808183055e-01,2.444623810433702931e-06,2.453409316132501572e-01,1.745004266959336234e-02,6.651194027661286867e-01,5.634202326019297109e-04,1.811955737012549070e-02,1.539327267792016483e-03
6.880160861235976814e-04,2.770935753482901267e-04,6.022992100414718830e-02,1.603369930196952078e-02,4.143434809487942048e-04,4.042840845324365863e-04,4.565323759910421125e-06,9.323721604903955074e-01,9.832364115932192353e-03,1.604929198978033433e-02
5.354809867135861684e-03,2.341324841190371361e-04,9.902192160754610395e-01,5.596931065489093617e-03,4.108298575457940117e-05,7.082414719951959925e-02,4.806233768423581743e-03,9.470002787639604080e-04,6.132317657607908208e-03,8.891217585911360433e-08
1.612545593735207217e-03,3.256794627586370570e-05,3.206866406419092708e-02,6.191734222420391953e-02,7.611229421652217708e-05,3.301843859447161928e-03,6.568800983159709100e-04,9.337358743670313155e-01,2.377037889008393884e-02,2.180172681580759553e-02
3.932769282380519407e-05,9.803016784300316866e-01,4.488176108507851113e-03,1.945391680613548294e-02,1.999710909756542698e-03,1.841186140204501692e-02,1.080156555651638067e-02,1.527545730878387617e-02,4.807278255913008391e-02,1.648853859091142446e-02
7.117834127051801685e-02,2.450674015771524619e-02,5.239835385695297276e-01,5.613921557798350337e-01,6.758065000601573624e-07,4.428610860959657225e-02,5.313526121645461425e-02,1.864031029991466439e-04,1.312980459185589532e-01,3.864654911808428593e-04
4.863572987311109123e-05,9.537262610131499452e-01,3.072521909353672157e-03,2.576627236189833053e-02,6.986590031795667107e-05,6.303350575393822965e-03,4.957828909279773932e-03,6.388190808439579357e-04,1.441982640007166139e-01,2.333662422508109638e-02
6.471867312665181143e-03,9.524250049400954099e-01,9.350589682665774727e-02,7.973103866993995481e-02,1.308081180124425098e-02,4.820159178485039497e-02,6.624646650963367245e-02,5.345661123093940065e-02,6.943187887551977022e-02,8.394994569136317308e-02
1.144822951857424895e-03,3.889162550200444169e-04,6.097771712909231395e-02,2.887557817368959640e-02,1.701477700101703674e-03,6.669375966737267451e-03,1.790362298696056807e-03,8.914597891776935290e-01,2.030706806414377466e-02,2.072584313082596885e-01
3.744944142792545606e-06,2.533243811582361772e-03,2.534407351628847915e-04,9.697115532931045289e-04,8.713011846198494004e-01,5.120433940036795122e-04,3.458380543286552946e-04,1.518621559246344406e-02,2.959211660900854315e-02,8.570834336614108206e-02
1.246441805837585765e-02,2.088593141156732114e-01,8.650905167006277541e-01,4.643383065528971371e-02,2.370050764885863956e-02,3.187305790808322124e-03,4.161649456478717923e-02,7.994689597702698885e-04,2.114499463326681705e-01,1.004965830998794975e-02
1.917657771012170253e-04,9.952719839158508802e-03,1.790888166903972442e-02,7.532574450887595807e-01,5.605341897270278272e-04,4.677792365964143773e-02,5.394492383375559114e-02,1.968853396803925231e-03,1.656318650942924242e-02,2.567958983684202195e-03
6.898733601504185298e-02,3.059757359234740667e-04,1.595623485470124177e-03,5.434653725824851733e-01,1.564934773264459178e-02,8.320947854289030277e-01,9.843553615281195462e-03,1.292722223561729351e-04,4.202101412338830055e-01,1.131634283615204177e-02
1.730986991704874304e-06,2.627738880080429662e-01,3.297026864107150540e-02,3.633496756246896164e-01,2.953625521106997918e-03,2.737383082140022739e-02,5.189127705192132962e-03,3.797368278052436728e-03,1.319705473117792002e-02,5.131902410880994844e-03
8.224876282430631722e-03,5.545757427183206460e-03,9.440436267620571087e-01,3.767710132665687273e-02,5.534831862441616512e-02,9.343474630946353374e-03,2.010243142343729472e-01,3.623591695534124444e-03,2.323026061899199912e-02,6.562819138745367743e-03
2.852351293746688580e-06,3.053518165039348283e-07,2.533713707624784044e-07,2.198704534262055116e-04,9.086492223269917456e-01,3.678756705035828804e-03,2.290181641660461560e-05,1.422543026456284717e-04,1.303084241958112066e-02,5.530630720710607434e-02
2.022161064497465278e-03,3.231321305866587102e-05,8.685225828033488540e-03,3.706578823582890123e-04,9.635279375491800913e-01,5.620315213932714122e-05,1.617896331134199492e-02,2.045233377617957163e-02,2.240015595944488958e-02,9.454988477081643916e-02
9.475653653871443649e-02,8.185628518609543896e-05,1.835389976461314701e-02,2.822074562614058230e-02,2.182989669611109813e-03,6.421704604142942918e-02,9.915983522946216766e-01,2.134729262987761591e-04,1.168102385083742527e-02,2.555237369965810291e-03
8.713792100789384369e-04,9.512069660007889694e-06,5.233775266306300552e-04,8.098360495920199353e-01,2.510768325550489697e-05,2.250176484277028113e-02,7.665991972189717006e-04,1.892773491750750952e-04,8.572944477682324670e-05,1.680924936826587478e-04
4.657332239030639170e-02,2.057769067275369286e-04,6.677296946150147749e-05,2.966017119131822075e-03,8.521071049154714527e-02,5.121675686117361792e-01,2.144527590497486216e-03,1.822986141761871954e-03,3.259301606696870298e-03,4.882745503775156107e-03
4.715150393037560034e-02,3.291608159350187246e-03,1.893166730042565409e-03,3.368801877140138457e-01,1.345297732785966649e-01,8.042321078898851949e-01,1.845724444632563035e-02,3.627560311145850563e-03,2.443375544314464742e-01,9.030674677341326076e-03
5.665180751905442335e-04,6.721092642814141885e-04,4.222492940175409659e-02,3.649622463183521963e-04,3.601046423205169801e-03,5.216080593379127003e-06,3.814702288371213390e-01,7.039695873274214337e-05,8.019333245026689927e-03,6.804953419440573615e-05
9.521528695648082685e-01,6.585666180854003640e-07,2.276828249735577542e-03,8.372958639292726185e-03,2.298745360052170195e-04,2.810154543303735042e-01,3.068591165231580008e-03,3.663488184489218182e-04,7.467421328022844085e-01,1.997232014437959682e-02
4.666391725854147931e-04,2.055665814835467076e-06,1.213355773966707943e-03,6.238104344536680610e-04,9.842690905362457832e-01,4.168242497279377352e-03,5.342004090086910177e-03,1.001596798900938456e-03,1.990690849109623059e-02,6.328658556185350406e-03
2.103184637554047880e-03,9.494884161503522879e-01,4.137476860482825619e-02,7.595168583414854679e-02,3.657345571328646499e-03,1.077644199566198460e-02,7.546193049523260143e-03,4.565949556709355400e-02,7.368908222136347219e-02,1.066688524839120439e-01
2.478055440495842334e-03,1.797050630588889971e-05,6.226743827827004561e-05,1.437093813939368885e-04,6.527749839485531835e-02,2.875952355469669412e-04,1.225501093203316093e-03,5.683365057119019181e-02,2.211594417719601417e-03,7.760801151394512987e-01
3.006025928962477445e-01,3.969287795731295254e-02,3.474470255259878241e-03,1.042996467911392992e-02,1.556567143581038259e-01,7.289722349945428892e-01,7.033667901139193171e-03,4.027951205795928247e-01,1.589072493617307291e-01,1.420724179926027148e-02
3.040649667256437039e-04,1.885431745249918167e-04,2.994569137571351323e-03,2.529519270070562653e-01,6.428973439227159570e-04,2.066807502341015072e-03,7.218373653633742334e-04,9.927385333910827558e-01,2.111368974109857632e-03,1.505860675320884424e-03
4.077984803854347445e-03,2.112111475090802147e-05,3.175370857532016089e-01,1.710749565444636075e-05,1.852355861867375077e-04,4.834637614298384865e-03,3.927388080771571262e-03,3.798964651173999539e-05,8.278232606939213145e-01,4.371221654640139453e-02
2.635909169553876663e-03,1.864494002928205598e-03,8.661745010124521915e-02,7.356014509159559261e-03,4.319558510819527797e-01,9.988895677712834875e-02,6.512243442373681634e-02,2.627233391318438763e-02,3.269601951993799105e-01,7.935199148046919726e-01
1.721858179417209110e-03,2.393159602608785960e-03,6.361786337353307896e-01,4.157570736020813618e-01,1.177872507739448306e-03,2.533364962065828667e-03,1.343206994542359926e-03,7.791924330314287518e-05,2.031303829226327462e-02,1.342309802232592199e-02
1.518738961662974892e-04,2.294024757475762117e-05,1.895729341891762981e-02,1.239192051332655906e-02,8.871017767968265508e-03,1.754718256466150292e-04,3.249181457183378361e-05,8.424823063536367451e-01,1.514845174716007844e-03,2.465835544941229716e-03
1.890593162757372341e-03,5.229449460077792433e-03,9.758420968129620163e-03,3.781266333116042322e-01,6.864582385367220541e-01,2.444045421370995008e-01,8.791608283069192453e-02,5.839239543709765119e-03,4.316437599226374267e-01,3.602598083661163186e-01
3.586627447187809570e-03,2.842093165666876881e-03,1.262851016263064063e-02,7.425291637561485039e-03,1.169863523482808122e-02,2.883963910476990047e-04,4.902038328510915921e-02,4.523645485141557232e-02,1.127518960251121987e-03,1.924219653205752308e-04
3.565568301362470431e-03,8.406358032574203810e-04,8.406398267417016304e-03,1.357419922396145421e-04,9.864693651119873508e-01,1.284090811625378280e-04,5.373701214913745479e-03,1.923188032319081420e-02,2.081469042119446847e-02,2.878026735307484194e-02
1.396430555255782974e-05,1.186550141996281590e-05,6.571452046540497401e-05,9.388812115949943804e-01,9.920180935905774822e-05,1.082144831447665913e-02,6.623442835865605451e-06,2.325070734719020260e-05,7.874376469803844036e-03,1.102290178389422421e-04
9.616247490389424613e-01,2.955493173935047404e-05,2.730631899704430779e-02,1.947743850693462115e-03,1.629442667180547294e-07,5.716637723999729720e-02,1.852970786914567847e-02,2.278561617478069672e-03,3.230208525344430755e-03,9.521222033626974661e-04
5.027695836034731108e-02,5.459515638453890575e-05,5.081660283718291912e-03,8.463014419007956757e-02,2.972856936274991305e-04,5.528199541879573464e-04,3.771228313642403340e-04,9.984672774025913355e-01,8.198398834264097879e-03,3.827055449254622432e-03
9.935744367533750898e-01,6.528746448742601930e-08,4.524206993692342187e-03,1.955118391780973379e-04,7.572376462331294146e-07,3.533396751613830915e-03,3.677470373039342755e-04,2.570688333345745866e-06,7.475083788143852687e-03,4.263830359807699024e-07
2.396890197918933041e-01,6.811597766304289682e-05,9.328273700070556229e-01,2.225060471871840584e-01,3.529929991082229369e-05,1.632652158713781328e-03,5.976671124778812523e-03,5.379249696020734980e-04,1.382215684467499872e-02,3.027855801618678183e-07
8.012579369372758542e-05,1.113878358099616717e-02,8.380480417591647940e-04,5.015239680072493440e-03,1.448553539887485324e-05,4.547814136601902165e-04,1.536362350635983579e-05,1.492388255953364939e-01,4.322243687210993585e-02,2.345569094138682253e-01
4.856620616025765687e-05,9.559850019554804179e-01,3.822859181946536029e-03,1.442119367515457516e-02,6.282736284476665668e-04,2.224201438722579055e-02,9.453274608066046525e-03,5.495325266903950019e-03,1.233655765922799102e-01,1.959328814844926367e-02
4.670010709137129510e-06,2.817684708539962279e-02,8.925929247635310459e-04,7.666973033594341388e-04,7.095950827965109842e-02,5.476898566218568569e-04,2.167455573995752123e-04,9.216341667649978753e-01,9.897820213219409025e-03,3.899099321556557477e-03
5.715168027316868890e-03,3.308337235446406205e-02,2.601905269689766889e-03,9.436752151348695161e-01,1.324819084640528610e-03,2.171975236070775028e-01,9.820473152403975860e-04,3.459094002832784043e-04,7.338871788769966986e-02,6.849298260460078827e-04
1.930487781943498928e-03,3.348955015352962639e-03,4.115501404891903636e-01,2.570734159213652979e-03,9.744808745200294253e-04,1.615256714638851898e-02,1.943560683305154552e-02,7.593289240029541531e-01,2.233310045041885655e-02,2.529277340472775581e-02
1.163240931729994871e-04,2.421861644784336146e-02,9.977229999956444906e-05,2.133208292603188880e-02,1.517908708510436362e-02,1.349713671177551859e-02,1.641445551820625492e-03,1.981537889129367583e-02,1.155888853481449735e-01,5.397156318945439679e-01
6.857054956114836785e-05,1.025709217283575174e-05,3.800066950012581418e-06,2.482949664916638867e-05,1.006960480779791550e-05,4.445164341437640677e-04,7.190825209594596702e-07,9.974346820711521566e-01,3.818939743362912385e-03,3.044211179890248323e-03
2.413703504794255557e-03,8.242907444822084224e-05,9.869435117757466725e-04,7.629073838997621482e-03,3.546706789732009119e-02,4.232788380519188209e-02,1.695649348506032220e-03,5.734117545026308216e-01,2.012398741965995032e-03,4.454624364736902709e-01
2.623739805783650240e-03,4.413826486587086725e-06,5.844649671462882196e-02,7.829638667450168686e-05,2.738028520525659891e-03,1.212553021869693104e-02,8.467539185360439813e-01,2.497125993399844585e-04,1.013953051970286094e-03,4.421323236265682264e-04
5.604285698071123775e-04,1.643844336634519472e-05,9.997578685908543594e-01,8.207290758469777551e-04,4.349563409143352420e-05,1.660397280457050019e-05,4.092915221005260021e-03,3.243568908156983023e-05,3.361500732570962997e-03,1.066600814135960299e-06
4.935697058186921601e-03,2.090239650111717419e-04,2.871448502428145498e-03,1.732114871434266290e-02,1.309844569776349478e-02,7.743469876260109831e-03,6.255734568443922132e-04,9.615426979622669901e-01,2.216051540487082305e-02,1.789838700012861272e-01
1.239708436205089474e-04,1.629224485914859211e-03,3.381140278524340454e-04,1.939287049141952973e-04,2.612028112698602106e-02,3.582055215608653254e-01,2.774161734657780930e-04,9.660328211454491051e-05,5.694255319285703720e-01,7.370716786779972149e-03
1.116048881105713691e-05,2.086363170769317741e-06,6.900400307489065161e-07,7.965949710483579034e-04,9.882361387198675962e-01,1.654734501304964056e-03,6.779124697129048803e-04,1.918464197917835550e-05,1.283703057475524267e-02,1.190682503891063622e-02
1.070746570965048275e-05,1.816724652659399862e-03,2.427143062891896647e-03,6.708303918484723703e-04,1.419866617129893129e-04,1.704196863296447240e-04,1.627385979544225888e-05,9.948798219133750953e-01,7.697920360391389931e-03,4.730391070442465686e-03
2.894702647484388345e-04,3.381088350768989703e-05,1.195022131769040182e-05,4.977730152309387535e-01,3.325162906607815293e-03,6.182853462152789609e-02,1.288710695684893576e-02,8.274317003914174974e-04,1.277179520438969512e-03,4.928686491569576108e-04
5.648336144419555853e-04,5.912392564295144450e-06,2.231880026565332895e-02,1.678833510443479739e-05,3.133882749097838954e-02,1.593447790160067970e-04,9.867395055916826641e-01,9.911866251762204913e-04,8.671054843404668892e-04,3.193090046927250705e-03
5.401574057128427284e-05,9.673414310385276549e-01,2.037214449016080259e-02,1.030102812171026019e-02,3.161525376952850110e-03,5.071211411661548547e-03,1.016131414098761683e-02,4.516510169498733247e-03,3.350895867012437801e-02,1.397743106442465421e-03
1.241621436165822080e-02,6.712806632421572774e-04,1.005103005876670707e-03,9.920288295593544525e-01,9.347787175345413191e-05,6.815911068481039781e-02,5.160254506192618146e-06,3.858823244217819519e-03,3.277821982013310459e-02,3.923353548809338878e-04
1.706778721567100445e-04,9.232136181126464466e-04,1.515891653386621657e-02,2.056985608658086929e-04,1.478135654534289654e-02,5.133554027239862518e-03,9.904965516984752805e-01,9.699799735924578923e-05,6.896756934857652642e-03,8.540529653747852556e-03
3.852939688892748071e-03,2.099327437973496843e-02,4.623842187185162739e-02,2.219417461375446793e-02,4.296384246966311604e-01,4.008166516638202170e-02,1.404087877553019358e-02,4.160644436439302901e-02,3.090390257608177649e-01,4.441295252513982605e-01
4.175369667911275369e-05,1.591379873728552207e-05,1.959747964445890153e-05,8.736253443270363128e-01,6.921779612360630102e-07,1.884493321079626360e-02,1.833009086364203197e-06,4.950288727731802507e-03,8.305100767444680010e-04,1.712331438965268473e-04
1.459217940457930845e-07,8.483202659773521059e-01,5.653079216130285634e-03,5.261238366890572289e-03,9.510146708897756172e-04,6.753168454603505379e-03,6.452355113392676221e-03,4.392317703193676973e-04,7.208612244313952755e-02,1.626151133985875071e-03
9.517973580315125537e-06,1.339236387406574373e-04,2.782636940193437766e-06,4.970625993166928837e-08,8.185044877359627380e-01,2.480889754423860088e-06,1.243956014665409133e-03,1.369385857899611846e-04,4.651654215831994713e-05,2.019632013537688269e-03
1.899839818666248029e-04,6.880794745891004593e-01,1.747084366833832544e-02,3.030719991157653781e-01,2.259791443630793442e-02,1.178268857271191905e-01,2.356365493179809686e-02,7.502333576964033413e-02,1.535238159962798166e-01,7.268294235284848692e-02
1.180559834877040318e-06,8.222901650642962593e-03,1.143124594780849465e-04,2.737752487928199994e-03,3.522763642642019180e-04,5.141471983008610381e-04,7.769800785742685427e-04,9.627829434022060207e-02,1.079132304846352162e-03,2.649790171664114739e-03
1.565093635376196002e-01,1.786569773329432992e-04,1.889965417766368005e-01,3.299301528544613412e-05,2.225893940752099974e-03,3.087600609617461855e-01,9.600643913377792105e-01,5.514278315476543876e-05,5.270758204655603615e-03,7.058243331879131288e-05
3.834232077100037834e-05,1.054260916130814737e-05,2.166293826163046519e-03,1.661346830243809697e-04,3.311879052658907308e-02,9.782786813529337233e-06,2.238185757652267867e-04,3.818008984890500224e-02,1.046732122436420595e-02,9.527711746847330465e-01
8.603734744165737747e-03,7.291152767049148553e-03,4.361052830706106664e-02,2.580775855321047925e-03,1.276764683914503873e-02,3.719262138852815185e-04,8.536001289200825237e-01,4.332683474665542482e-03,2.576217001898371134e-02,1.018961069958084116e-02
9.929752376063086805e-01,1.136925873388818673e-05,3.819810008708315191e-03,8.780085994119599547e-04,1.349360223322361549e-04,1.256508793691417658e-01,1.844948151507844636e-04,1.503923154322971774e-04,2.223310267753949576e-01,4.772427455302955153e-03
3.613888799485999101e-04,1.886768416222568657e-05,1.636226226892082344e-06,1.455778685949673558e-02,7.834308097166353202e-04,9.840015420937376911e-01,8.729221595240354626e-05,3.875242267425835219e-02,2.357398133970932674e-01,1.178093640958895703e-02
3.054850901218628383e-03,4.626860951579888102e-05,2.947658134594020526e-03,1.216641256758228470e-03,9.820250658135275534e-01,1.151373398657641644e-03,7.676618233136184473e-03,2.437646948831625592e-03,1.472650573867767586e-03,2.419691995284980329e-02
2.507287553267002062e-03,1.872584408947761884e-04,2.136132383281972094e-02,2.978204429039484069e-02,5.023561553131924984e-02,4.023194626789501627e-02,8.668004326836502293e-03,3.570016647980568149e-03,9.060250539431805375e-03,6.432628863199264524e-01
2.242695123452485059e-03,1.075184463540932768e-04,8.479474185592496965e-03,8.335535326271689390e-04,7.661888730892005284e-02,1.989036025184339005e-03,3.348779112984169842e-03,3.769753577186937821e-02,3.943409784944518909e-02,8.579978520463125147e-01
5.019290436720172388e-02,1.381294675913833766e-05,9.448517120114842127e-01,1.274330804826224184e-01,9.664595409388638224e-04,3.578306567814528534e-04,6.836570430718446299e-03,3.494354844920251574e-04,2.493177538342105856e-02,9.713126352858625121e-07
4.182992775616471703e-02,8.155335127169400788e-01,4.816745947371692954e-02,1.270293956066101404e-01,4.561493730057196677e-04,6.665303159458894899e-02,4.182994141527957010e-02,1.962920749944408599e-03,4.813295691513809760e-01,2.724896763594045201e-02
1.339159228818895828e-04,1.283138921526505460e-04,2.134811853873567089e-05,3.008082001511812667e-02,1.236931744936196759e-01,1.721165283439383686e-01,2.675017882981177778e-03,2.777535431195933806e-03,8.617485509128572363e-02,9.479758031487662828e-01
3.398510616444633172e-03,3.010257658059961572e-04,1.948047653955771452e-02,1.158471207449498228e-04,8.973549002928776774e-01,1.068620917409472551e-03,1.638761670682587976e-02,5.937980311701109709e-02,9.742215499026129696e-03,6.390258640031615256e-02
1.407964367115924296e-03,5.621930269971805137e-03,8.195782214116889564e-03,1.686013768873541596e-01,2.684102552024589510e-04,1.603424226666740060e-02,1.431997449824382561e-04,2.068814541653320784e-05,5.871286525121748312e-01,1.208658510001529846e-04
3.297291244775081489e-05,4.841404710656350141e-01,1.662556686607043893e-02,3.576463513199577143e-02,2.055428780868011243e-04,9.984464131493552778e-04,3.160260178740274665e-04,2.816803769503430921e-01,2.464961913557087853e-02,1.274090391777326636e-01
2.682448267308282317e-03,9.863166911658427169e-03,2.625605027901681005e-03,8.202507113057139199e-01,6.247562127093318849e-04,1.435616635840391009e-01,2.724398944587670939e-03,9.223204575205748304e-04,9.492137529015992614e-02,6.020784594595040250e-03
3.942906084408030786e-05,5.296321779947688133e-04,3.849574987976356680e-03,3.647114627271015206e-04,5.960662858503947004e-02,1.761414392078883946e-04,1.087048601530797793e-03,3.819048254095289141e-02,3.383647253923009052e-02,9.090345778314714575e-01
1.485262517901316360e-05,1.384877624431590445e-02,2.698461725786122090e-01,2.494224526260900490e-03,1.576581216812100728e-02,2.326750458979441139e-04,5.112927717898399331e-03,7.949899852989358306e-01,1.233850895563248784e-02,1.227437881748476428e-01
4.128373179843375829e-04,1.901183542910873893e-03,2.847193735470198231e-02,2.117442525849097046e-04,6.918845123307258982e-01,4.066561481343946259e-03,9.787806402777968207e-02,6.515748909362873223e-03,1.283608405028387189e-01,2.777211165011230221e-01
